COUNTYA,TRACTA,BLKGRPA,CODE,SDELMA,SDSECA,SDELMA_2,SDSECA_2,TOTPOP,WHITE,BLACK,AMIN,ASIAN,NHPI,OTHER,2MORE,OTHER_2MORE,3MORE,<.50,.50-.99,1.00-1.24,1.25-1.49,1.50-1.84,1.85-1.99,>2.00,TOT_INCOME_POP,TOTHOUSE,INCOME,TOT K-5,TOT 6-8,TOT ELEM,TOT SEC,ENROLL_K-5,ENROLL_6-8,ENROLL_K-8,ENROLL_9-12,TOT_ENROLL,NUM_SCHOOLS,NUM_K-5_,NUM_6-8_SCHOOL,NUM_K-8_SCHOOL,NUM_9-12_SCHOOLS
1,12800,2,1128002,2310,2310,20,20,1307,1252,0,0,34,0,0,21,21,0,15,0,0,10,19,0,1263,1307,518,52894800,52.3174232,29.26311533,81.58053853,25,0,0,0,0,0,0,0,0,0,0
1,12800,3,1128003,2310,2310,20,20,1706,1701,0,0,0,0,0,5,0,5,11,12,28,20,30,42,1563,1706,678,62110700,104.6348464,68.47568988,173.1105363,75,0,0,0,0,0,0,0,0,0,0
1,12900,1,1129001,2310,2310,20,20,1198,1198,0,0,0,0,0,0,0,0,0,34,0,0,34,0,1130,1198,422,34438900,80.01488253,42.72414839,122.7390309,45,1228,0,1228,0,1228,2,2,0,2,0
1,12900,2,1129002,2310,2310,20,20,1412,1230,102,20,37,0,0,23,23,0,9,0,136,10,104,14,1139,1412,677,53038300,80.01488253,44.47993531,124.4948178,55,0,0,0,0,0,0,0,0,0,0
1,12900,3,1129003,2310,2310,20,20,1574,1421,13,61,17,0,47,15,0,15,22,9,48,103,79,0,1313,1574,700,50930900,86.1698735,45.06519761,131.2350711,62.5,0,0,0,0,0,0,0,0,0,0
1,13002,1,1130021,2310,2310,20,20,743,719,24,0,0,0,0,0,0,0,0,9,17,10,11,19,677,743,368,46226200,23.59413203,11.11998383,34.71411586,18.75,0,0,0,0,0,0,0,0,0,0
1,13002,2,1130022,2310,2310,20,20,802,785,0,0,0,0,17,0,0,0,0,0,0,0,10,0,792,802,334,38705900,20.51663655,16.97260689,37.48924344,18.125,0,0,0,0,0,0,0,0,0,0
1,13002,3,1130023,2310,2310,20,20,564,532,8,0,0,0,24,0,0,0,0,23,23,43,7,10,458,564,324,41142200,28.72329117,24.58101688,53.30430805,28.75,0,0,0,0,0,0,0,0,0,0
1,13002,4,1130024,2310,2310,20,20,1337,1172,46,0,34,0,64,21,21,0,11,91,76,0,79,0,1080,1337,543,40444400,60.52407781,32.18942687,92.71350468,32.5,0,0,0,0,0,0,0,0,0,0
1,13100,1,1131001,2310,2310,20,20,1277,1246,31,0,0,0,0,0,0,0,0,9,0,0,18,0,1250,1277,517,53915700,53.34325502,52.08834529,105.4316003,50,0,0,0,0,0,0,0,0,0,0
1,13100,2,1131002,2310,2310,20,20,2692,2614,60,0,0,0,0,18,18,0,136,95,0,135,106,35,2170,2677,1092,100636100,127.2031466,85.44829678,212.6514434,96.25,0,0,0,0,0,0,0,0,0,0
1,13100,3,1131003,2310,2310,20,20,827,808,0,0,0,0,19,0,0,0,0,9,88,15,43,0,672,827,358,28829700,45.1366004,27.50732841,72.64392882,30,0,0,0,0,0,0,0,0,0,0
1,13100,4,1131004,2310,2310,20,20,1621,1593,0,0,0,0,0,28,0,28,59,0,103,0,0,40,1419,1621,708,51705900,110.7898374,57.94096836,168.7308057,74.375,0,0,0,0,0,0,0,0,0,0
1,13200,1,1132001,2310,2310,20,20,1381,1373,0,0,8,0,0,0,0,0,30,0,0,29,176,0,1146,1381,624,77134700,44.11076858,35.1157384,79.22650698,35.625,0,0,0,0,0,0,0,0,0,0
1,13200,2,1132002,2310,2310,20,20,2175,2012,163,0,0,0,0,0,0,0,29,128,48,0,78,16,1858,2157,910,72570400,146.6939513,107.6882644,254.3822157,105.625,0,0,0,0,0,0,0,0,0,0
1,13200,3,1132003,2310,2310,20,20,1255,1163,44,0,48,0,0,0,0,0,15,11,28,14,0,0,1171,1239,555,65437200,47.18826406,38.62731224,85.8155763,32.5,0,0,0,0,0,0,0,0,0,0
1,13300,1,1133001,10470,10470,161,161,1003,985,9,9,0,0,0,0,0,0,0,0,0,10,0,19,883,912,432,41340800,41.03327309,24.58101688,65.61428998,27.5,0,0,0,0,0,0,0,0,0,0
1,13300,2,1133002,10470,10470,161,161,920,852,0,0,68,0,0,0,0,0,0,0,9,26,108,0,777,920,457,36071000,34.87828213,23.99575457,58.8740367,23.125,0,0,0,0,0,0,0,0,0,0
1,13300,3,1133003,10470,10470,161,161,1372,1372,0,0,0,0,0,0,0,0,9,11,11,161,9,0,1171,1372,565,50682500,67.70490061,46.82098453,114.5258851,46.25,0,0,0,0,0,0,0,0,0,0
1,13400,1,1134001,10470,10470,161,161,720,720,0,0,0,0,0,0,0,0,9,17,0,8,24,0,662,720,357,31466700,51.29159137,25.75154149,77.04313286,27.5,0,0,0,0,0,0,0,0,0,0
1,13400,2,1134002,10470,10470,161,161,912,832,0,0,0,0,80,0,0,0,0,0,83,19,26,0,784,912,362,30023800,53.34325502,38.04204993,91.38530496,30,0,448,448,658,1106,2,0,1,1,1
1,13400,3,1134003,10470,10470,161,161,1527,1511,0,0,0,0,16,0,0,0,21,0,0,18,106,13,1369,1527,567,58784000,96.42819177,71.40200142,167.8301932,130,0,0,0,0,0,0,0,0,0,0
1,13400,4,1134004,10470,10470,161,161,800,800,0,0,0,0,0,0,0,0,27,7,0,0,34,0,732,800,345,28183200,35.90411396,28.67785303,64.58196699,33.125,0,0,0,0,0,0,0,0,0,0
1,13500,1,1135001,10470,10470,161,161,1588,1454,56,0,49,0,0,29,0,29,97,31,0,13,91,0,1356,1588,531,55655700,144.6422877,93.05670676,237.6989944,74.375,0,0,0,0,0,0,0,0,0,0
1,13500,2,1135002,10470,10470,161,161,1535,1535,0,0,0,0,0,0,0,0,12,25,0,0,0,75,1409,1521,502,45860000,90.27320081,70.2314768,160.5046776,71.25,0,0,0,0,0,0,0,0,0,0
1,13500,3,1135003,10470,10470,161,161,2775,2695,45,0,0,0,17,18,0,18,25,23,48,54,15,13,2597,2775,1103,114386000,209.2696928,136.9513798,346.2210725,136.875,0,0,0,0,0,0,0,0,0,0
1,13500,4,1135004,10470,10470,161,161,1175,1121,32,0,0,0,22,0,0,0,0,0,52,50,0,0,1073,1175,374,61520100,73.85989157,50.33255837,124.1924499,62.5,0,0,0,0,0,0,0,0,0,0
1,13600,1,1136001,10470,10470,161,161,2700,2591,0,0,0,0,86,23,0,23,0,72,45,12,49,140,2382,2700,882,73326300,208.243861,166.2144951,374.4583561,158.125,0,0,0,0,0,0,0,0,0,0
1,13600,2,1136002,10470,10470,161,161,2344,2295,0,0,35,0,14,0,0,0,14,0,100,114,28,25,2063,2344,818,73592200,152.8489423,112.9556252,265.8045675,131.25,0,0,0,0,0,0,0,0,0,0
1,13600,3,1136003,10470,10470,161,161,1048,1032,0,0,0,16,0,0,0,0,61,0,10,13,72,0,892,1048,340,27497000,102.5831827,64.96411604,167.5472988,55.625,533,0,533,0,533,1,1,0,1,0
1,13700,1,1137001,2820,2820,30,30,1458,1383,0,12,0,0,39,24,0,24,9,87,92,20,100,99,1051,1458,607,44128200,104.6348464,70.81673911,175.4515855,51.875,0,0,0,0,0,0,0,0,0,0
1,13700,2,1137002,2820,2820,30,30,848,848,0,0,0,0,0,0,0,0,0,0,97,0,15,25,383,520,279,23353100,38.98160944,25.75154149,64.73315093,21.25,0,0,0,0,0,0,0,0,0,0
1,13700,3,1137003,2820,2820,30,30,858,847,0,0,11,0,0,0,0,0,23,28,0,19,35,0,747,852,423,33221600,54.36908685,44.47993531,98.84902216,36.25,0,0,0,0,0,0,0,0,0,0
1,13700,4,1137004,2820,2820,30,30,1701,1634,56,0,11,0,0,0,0,0,25,51,0,0,0,0,440,516,278,27435600,27.69745934,19.31365612,47.01111546,256.25,0,0,0,0,0,0,0,0,0,0
1,13800,1,1138001,2820,2820,30,30,2872,2835,19,0,10,0,8,0,0,0,90,119,13,46,233,74,2273,2848,1032,78990700,171.3139152,125.2461336,296.5600488,111.875,0,0,0,0,0,0,0,0,0,0
1,13800,2,1138002,2820,2820,30,30,1479,1461,0,0,11,0,0,7,0,7,187,7,0,0,72,8,1205,1479,552,42565700,104.6348464,56.77044375,161.4052901,50.625,0,0,0,0,0,0,0,0,0,0
1,13800,3,1138003,2820,2820,30,30,617,617,0,0,0,0,0,0,0,0,80,0,0,46,56,0,435,617,295,25992400,43.08493675,31.60416456,74.68910131,42.5,0,0,0,0,0,0,0,0,0,0
1,13900,1,1139001,2820,2820,30,30,595,595,0,0,0,0,0,0,0,0,0,83,0,9,37,19,447,595,290,22739000,18.46497289,9.949459214,28.41443211,6.25,0,0,0,0,0,0,0,0,0,0
1,13900,2,1139002,2820,2820,30,30,1451,1346,0,0,33,0,31,41,0,41,87,12,0,0,0,12,1340,1451,493,49554300,62.57574147,42.72414839,105.2998899,48.75,0,0,0,0,0,0,0,0,0,0
1,13900,3,1139003,2820,2820,30,30,1620,1597,0,0,17,0,0,6,0,6,70,196,10,120,50,9,1125,1580,729,53342000,74.8857234,53.25886991,128.1445933,57.5,0,0,0,0,0,0,0,0,0,0
1,13900,4,1139004,2820,2820,30,30,831,796,0,0,26,0,9,0,0,0,9,48,31,30,38,16,659,831,431,29761400,62.57574147,35.1157384,97.69147987,36.25,474,511,985,1160,2145,4,1,1,2,2
1,14002,1,1140021,2820,2820,30,30,837,837,0,0,0,0,0,0,0,0,68,10,0,11,10,0,738,837,384,33396700,31.80078665,18.72839381,50.52918046,25.625,0,0,0,0,0,0,0,0,0,0
1,14002,2,1140022,2820,2820,30,30,1895,1830,43,0,0,0,22,0,0,0,22,10,77,73,52,20,1641,1895,843,65021000,81.04071436,50.91782068,131.958535,63.125,0,0,0,0,0,0,0,0,0,0
1,14002,3,1140023,2820,2820,30,30,674,662,0,0,0,0,12,0,0,0,0,76,39,9,20,29,501,674,360,21457300,29.74912299,12.87577075,42.62489374,15.625,0,0,0,0,0,0,0,0,0,0
1,14002,4,1140024,2820,2820,30,30,530,530,0,0,0,0,0,0,0,0,0,0,0,33,0,22,475,530,279,18269200,31.80078665,16.38734459,48.18813124,16.875,0,0,0,0,0,0,0,0,0,0
1,14100,1,1141001,2820,2820,30,30,1520,1038,74,46,0,0,25,337,0,337,82,0,53,121,357,0,698,1311,455,25193100,90.27320081,28.09259072,118.3657915,48.125,0,0,0,0,0,0,0,0,0,0
1,14300,1,1143001,4860,4860,61,61,791,765,0,0,26,0,0,0,0,0,55,151,0,0,0,0,585,791,399,31848400,12.30998193,19.31365612,31.62363805,18.125,0,0,0,0,0,0,0,0,0,0
1,14300,2,1143002,4860,4860,61,61,1149,1123,12,0,14,0,0,0,0,0,24,0,25,41,53,76,930,1149,446,39789200,32.82661848,32.18942687,65.01604534,32.5,0,0,0,0,0,0,0,0,0,0
1,14300,3,1143003,4860,4860,61,61,378,378,0,0,0,0,0,0,0,0,0,9,0,14,11,0,344,378,162,21982400,21.54246837,20.48418073,42.02664911,20,0,0,0,0,0,0,0,0,0,0
1,14300,4,1143004,4860,4860,61,61,933,933,0,0,0,0,0,0,0,0,0,0,0,13,22,0,898,933,413,48290300,64.62740512,31.60416456,96.23156968,35.625,318,0,318,0,318,1,1,0,1,0
1,14300,5,1143005,4860,4860,61,61,1087,938,0,47,102,0,0,0,0,0,142,0,7,0,0,0,938,1087,548,31843900,43.08493675,34.53047609,77.61541284,25.625,0,0,0,0,0,0,0,0,0,0
1,14402,1,1144021,4860,4860,61,61,2187,1966,0,0,182,0,0,39,19,20,36,40,45,48,61,14,1943,2187,892,80306500,134.3839694,69.06095219,203.4449216,78.125,0,0,0,839,839,1,0,0,0,1
1,14402,2,1144022,4860,4860,61,61,1960,1894,0,0,39,0,0,27,0,27,40,47,20,83,105,17,1648,1960,794,74657900,150.7972786,94.81249368,245.6097723,79.375,0,0,0,0,0,0,0,0,0,0
1,14402,3,1144023,4860,4860,61,61,2492,2279,183,0,19,0,11,0,0,0,51,65,32,112,108,51,2073,2492,1067,80849500,157.9781014,86.03355908,244.0116605,123.125,0,0,0,0,0,0,0,0,0,0
1,14500,1,1145001,4860,4860,61,61,1849,1749,22,0,0,0,40,38,0,38,89,117,53,107,88,15,1177,1646,702,56035300,74.8857234,64.37885373,139.2645771,66.25,0,0,0,0,0,0,0,0,0,0
1,14500,2,1145002,4860,4860,61,61,2784,2441,177,0,0,0,0,166,36,130,149,18,59,0,98,0,2460,2784,1084,73670000,165.1589242,81.35146063,246.5103848,99.375,0,0,0,0,0,0,0,0,0,0
1,14500,3,1145003,4860,4860,61,61,1416,1116,103,0,0,0,0,197,0,197,54,16,137,123,30,29,1002,1391,640,38300100,67.70490061,49.16203376,116.8669344,56.25,0,0,0,0,0,0,0,0,0,0
1,14600,1,1146001,4860,4860,61,61,1111,927,0,0,105,0,0,79,21,58,11,81,0,0,23,0,996,1111,457,34772100,47.18826406,35.1157384,82.30400246,38.125,0,0,0,0,0,0,0,0,0,0
1,14600,2,1146002,4860,4860,61,61,1353,1295,0,0,58,0,0,0,0,0,16,84,0,0,18,0,1235,1353,532,33652200,99.50568725,53.25886991,152.7645572,53.75,0,0,0,0,0,0,0,0,0,0
1,14600,3,1146003,4860,4860,61,61,600,571,0,0,0,0,0,29,0,29,0,24,0,0,15,0,561,600,256,22543000,18.46497289,8.193672294,26.65864519,20.625,0,0,0,0,0,0,0,0,0,0
1,14600,4,1146004,99998,99998,210,210,1167,1143,0,24,0,0,0,0,0,0,12,0,0,0,0,62,1093,1167,646,47152800,50.26575954,28.09259072,78.35835026,33.125,215,0,215,0,215,1,1,0,1,0
1,14700,1,1147001,4860,4860,61,61,685,685,0,0,0,0,0,0,0,0,0,40,11,23,0,70,541,685,386,38247500,26.67162751,14.63155767,41.30318518,13.75,0,0,0,0,0,0,0,0,0,0
1,14700,2,1147002,4860,4860,61,61,1225,1115,74,0,0,0,19,17,17,0,29,27,10,28,100,24,1007,1225,596,34487200,34.87828213,26.92206611,61.80034824,36.875,0,0,0,0,0,0,0,0,0,0
1,14700,3,1147003,4860,4860,61,61,1688,1588,0,0,24,0,68,8,0,8,53,135,0,23,122,0,1355,1688,851,51323400,97.4540236,52.08834529,149.5423689,60.625,244,0,244,0,244,1,1,0,1,0
1,14800,1,1148001,4860,4860,61,61,1244,1193,24,0,0,0,0,27,0,27,96,59,34,48,107,74,594,1012,621,64567100,8.206654619,12.29050844,20.49716306,17.5,0,0,0,0,0,0,0,0,0,0
1,14800,2,1148002,4860,4860,61,61,820,789,31,0,0,0,0,0,0,0,0,30,24,70,16,26,654,820,502,26387300,18.46497289,9.364196907,27.8291698,13.125,0,0,0,0,0,0,0,0,0,0
1,14800,3,1148003,4860,4860,61,61,714,698,16,0,0,0,0,0,0,0,39,33,85,81,32,52,231,553,392,16096900,51.29159137,29.84837764,81.13996901,31.25,0,549,549,0,549,1,0,1,1,0
1,14800,4,1148004,4860,4860,61,61,691,489,0,0,178,0,0,24,0,24,0,36,38,27,0,25,565,691,378,19835500,34.87828213,15.21681997,50.0951021,17.5,446,522,968,0,968,2,1,1,2,0
1,14900,1,1149001,4860,4860,61,61,400,400,0,0,0,0,0,0,0,0,0,0,0,0,29,43,328,400,214,54137700,16.41330924,9.364196907,25.77750614,7.5,0,0,0,0,0,0,0,0,0,0
1,14900,2,1149002,4860,4860,61,61,971,942,0,0,29,0,0,0,0,0,0,0,27,0,0,0,944,971,497,75111500,26.67162751,20.48418073,47.15580825,29.375,0,0,0,0,0,0,0,0,0,0
1,14900,3,1149003,4860,4860,61,61,774,723,0,0,23,0,0,28,0,28,10,30,9,71,22,17,615,774,474,44044700,27.69745934,16.38734459,44.08480393,24.375,0,0,0,0,0,0,0,0,0,0
1,14900,4,1149004,4860,4860,61,61,1327,1286,0,0,14,0,0,27,0,27,42,21,24,15,14,12,1199,1327,626,74474000,37.95577761,20.48418073,58.43995835,35.625,0,0,0,0,0,0,0,0,0,0
1,15001,1,1150011,7440,7440,111,111,1810,1741,0,21,0,0,0,48,0,48,77,0,53,6,251,67,1356,1810,762,44055800,130.2806421,59.69675528,189.9773974,76.25,0,0,0,0,0,0,0,0,0,0
1,15001,2,1150012,7440,7440,111,111,2205,1965,0,131,0,0,44,65,0,65,36,93,56,14,81,0,1925,2205,819,60480100,181.5722334,97.73880522,279.3110387,117.5,0,0,0,0,0,0,0,0,0,0
1,15002,1,1150021,7440,7440,111,111,2720,2506,36,18,47,0,29,84,0,84,30,442,39,137,132,0,1912,2692,1163,72822200,120.0223238,84.27777216,204.300096,83.75,0,0,0,0,0,0,0,0,0,0
1,15002,2,1150022,7440,7440,111,111,1211,1020,43,126,22,0,0,0,0,0,39,11,17,110,0,12,1022,1211,563,43057600,66.67906878,33.35995148,100.0390203,41.25,762,0,762,0,762,2,2,0,2,0
1,15100,1,1151001,7440,7440,111,111,1971,1930,0,17,0,0,0,24,0,24,33,15,21,39,113,19,1694,1934,791,79367000,105.6606782,62.03780451,167.6984827,81.875,0,0,0,0,0,0,0,0,0,0
1,15100,2,1151002,7440,7440,111,111,1884,1782,39,0,0,0,18,45,16,29,47,185,21,56,139,45,1391,1884,844,63264300,112.841501,59.69675528,172.5382563,79.375,0,256,256,0,256,1,0,1,1,0
1,15200,1,1152001,7440,7440,111,111,939,939,0,0,0,0,0,0,0,0,8,17,0,25,26,0,863,939,438,48734300,48.21409589,25.16627919,73.38037507,33.125,0,0,0,0,0,0,0,0,0,0
1,15200,2,1152002,7440,7440,111,111,1110,1098,0,0,12,0,0,0,0,0,6,7,69,79,14,26,909,1110,545,57221800,30.77495482,14.04629536,44.82125018,13.75,0,0,0,0,0,0,0,0,0,0
1,15300,1,1153001,2310,2310,20,20,479,261,59,51,13,0,95,0,0,0,51,0,65,0,51,38,274,479,271,8282000,19.49080472,11.70524613,31.19605085,22.5,0,0,0,0,0,0,0,0,0,0
1,15300,2,1153002,2310,2310,20,20,1096,848,188,14,6,0,0,40,0,40,120,178,87,35,96,19,561,1096,670,31487800,24.61996386,6.437885373,31.05784923,21.25,0,0,0,1664,1664,2,0,0,0,2
1,15300,3,1153003,2310,2310,20,20,1336,641,318,164,6,0,0,207,31,176,444,149,107,0,54,43,539,1336,647,19855200,66.67906878,38.62731224,105.306381,45,0,0,0,0,0,0,0,0,0,0
1,990000,0,19900000,5910,5910,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,900100,1,39001001,9630,9630,151,151,830,612,212,6,0,0,0,0,0,0,29,264,71,213,107,19,127,830,360,8902600,70.78239609,36.87152532,107.6539214,39.375,0,0,0,0,0,0,0,0,0,0
3,900100,2,39001002,9630,9630,151,151,1440,1248,91,0,0,0,55,46,0,46,176,325,107,193,132,0,507,1440,995,25409900,49.23992771,19.89891843,69.13884614,22.5,0,0,0,0,0,0,0,0,0,0
3,900100,3,39001003,9630,9630,151,151,405,370,11,24,0,0,0,0,0,0,21,67,0,0,44,38,235,405,223,10640400,15.38747741,3.51157384,18.89905125,9.375,0,0,0,0,0,0,0,0,0,0
3,900100,4,39001004,9630,9630,151,151,927,822,50,0,0,0,7,48,0,48,57,200,43,0,207,0,420,927,521,17230700,56.4207505,30.43363995,86.85439045,32.5,0,0,0,0,0,0,0,0,0,0
3,900200,1,39002001,9630,9630,151,151,823,639,84,0,0,0,0,100,56,44,24,248,51,70,0,0,430,823,333,11923200,40.00744127,23.99575457,64.00319584,29.375,0,0,0,0,0,0,0,0,0,0
3,900200,2,39002002,9630,9630,151,151,499,499,0,0,0,0,0,0,0,0,17,32,0,49,16,17,368,499,191,10414500,41.03327309,18.72839381,59.76166691,31.25,0,0,0,0,0,0,0,0,0,0
3,900200,3,39002003,9630,9630,151,151,732,715,17,0,0,0,0,0,0,0,90,114,48,34,219,0,227,732,463,11463600,53.34325502,28.67785303,82.02110805,37.5,0,0,0,0,0,0,0,0,0,0
3,900200,4,39002004,9630,9630,151,151,951,723,119,0,0,0,109,0,0,0,68,156,0,54,153,0,176,607,266,11673900,51.29159137,22.82522996,74.11682133,22.5,350,0,350,0,350,1,1,0,1,0
3,900200,5,39002005,9630,9630,151,151,753,646,87,0,0,0,0,20,0,20,0,0,124,0,67,10,552,753,311,14777000,78.98905071,33.35995148,112.3490022,42.5,0,0,0,0,0,0,0,0,0,0
3,900200,6,39002006,9630,9630,151,151,969,585,194,26,0,0,66,98,0,98,176,158,0,35,0,14,508,891,341,11651700,43.08493675,28.67785303,71.76278978,32.5,0,0,0,0,0,0,0,0,0,0
3,900300,1,39003001,9630,9630,151,151,1255,1123,56,0,0,0,0,76,0,76,53,22,28,77,213,136,710,1239,522,31669900,57.44658233,29.84837764,87.29495997,43.125,0,0,0,0,0,0,0,0,0,0
3,900300,2,39003002,9630,9630,151,151,637,577,10,0,0,0,12,38,17,21,75,49,8,0,70,0,381,583,253,15716300,60.52407781,26.92206611,87.44614392,35.625,0,0,0,0,0,0,0,0,0,0
3,900300,3,39003003,9630,9630,151,151,836,754,0,0,0,0,12,70,70,0,9,36,112,61,14,13,591,836,373,21960000,40.00744127,32.77468917,72.78213044,36.25,0,525,525,0,525,1,0,1,1,0
3,900400,1,39004001,9630,9630,151,151,1304,1304,0,0,0,0,0,0,0,0,28,255,0,44,0,49,928,1304,581,31389900,61.54990964,42.13888608,103.6887957,47.5,0,0,0,0,0,0,0,0,0,0
3,900400,2,39004002,9630,9630,151,151,1084,1040,37,0,0,0,7,0,0,0,134,310,13,49,65,121,392,1084,495,15743100,111.8156692,40.96836147,152.7840307,40.625,0,0,0,0,0,0,0,0,0,0
3,900400,3,39004003,9630,9630,151,151,799,758,41,0,0,0,0,0,0,0,150,105,0,0,40,0,504,799,270,18610800,35.90411396,28.09259072,63.99670468,17.5,178,0,178,0,178,1,1,0,1,0
3,900400,4,39004004,9630,9630,151,151,1131,1115,16,0,0,0,0,0,0,0,0,0,0,0,53,15,1055,1123,453,46260300,63.6015733,49.16203376,112.7636071,53.75,0,0,0,0,0,0,0,0,0,0
3,900400,5,39004005,9630,9630,151,151,578,493,85,0,0,0,0,0,0,0,74,200,89,73,0,14,128,578,317,7638300,33.8524503,15.80208228,49.65453258,16.25,0,0,0,0,0,0,0,0,0,0
3,900500,1,39005001,9630,9630,151,151,1327,1201,0,0,59,0,0,67,6,61,8,75,38,39,70,27,959,1216,512,38213500,55.39491868,40.96836147,96.36328015,56.25,319,0,319,0,319,1,1,0,1,0
3,900500,2,39005002,9630,9630,151,151,2234,2113,60,0,23,0,0,38,0,38,39,85,92,19,33,9,1464,1741,791,98737200,99.50568725,58.52623067,158.0319179,65,0,0,0,830,830,1,0,0,0,1
3,900600,1,39006001,9630,9630,151,151,467,390,54,0,0,0,0,23,0,23,0,10,23,42,15,24,353,467,247,9725700,26.67162751,23.99575457,50.66738209,21.25,0,0,0,0,0,0,0,0,0,0
3,900600,2,39006002,9630,9630,151,151,874,439,312,0,0,0,0,123,0,123,195,230,27,21,0,78,323,874,367,13166400,67.70490061,35.70100071,103.4059013,46.875,322,0,322,0,322,1,1,0,1,0
3,900600,3,39006003,9630,9630,151,151,845,666,141,0,0,0,0,38,0,38,145,100,37,0,56,125,382,845,292,12498000,41.03327309,32.18942687,73.22269996,35,0,0,0,0,0,0,0,0,0,0
3,900600,4,39006004,9630,9630,151,151,1346,829,257,0,32,0,0,228,0,228,14,156,407,158,42,0,569,1346,502,22605500,86.1698735,39.79783685,125.9677104,55.625,0,0,0,0,0,0,0,0,0,0
3,900600,5,39006005,9630,9630,151,151,732,657,32,23,0,0,8,12,0,12,147,104,161,35,11,61,213,732,362,10227700,69.75656426,49.16203376,118.918598,53.75,0,0,0,0,0,0,0,0,0,0
3,900700,1,39007001,9630,9630,151,151,713,603,91,19,0,0,0,0,0,0,0,29,38,84,49,80,422,702,298,15431800,31.80078665,22.82522996,54.62601661,28.75,0,0,0,0,0,0,0,0,0,0
3,900700,2,39007002,9630,9630,151,151,566,525,0,0,0,10,15,16,16,0,98,0,0,10,0,73,385,566,197,10986500,37.95577761,31.60416456,69.55994217,26.875,0,0,0,0,0,0,0,0,0,0
3,900700,3,39007003,9630,9630,151,151,558,516,0,0,42,0,0,0,0,0,40,8,63,11,12,0,424,558,252,16909000,31.80078665,23.99575457,55.79654122,33.125,0,0,0,0,0,0,0,0,0,0
3,900700,4,39007004,9630,9630,151,151,993,986,7,0,0,0,0,0,0,0,12,54,62,0,26,11,689,854,390,29898000,48.21409589,22.82522996,71.03932585,23.125,230,0,230,0,230,1,1,0,1,0
3,900800,1,39008001,9630,9630,151,151,1296,1240,0,0,0,12,28,16,0,16,24,141,0,0,24,0,1107,1296,443,60691200,63.6015733,41.55362377,105.1551971,49.375,0,0,0,0,0,0,0,0,0,0
3,900800,2,39008002,9630,9630,151,151,625,625,0,0,0,0,0,0,0,0,3,0,17,23,14,0,568,625,275,19709200,36.92994579,23.41049227,60.34043805,19.375,0,0,0,0,0,0,0,0,0,0
3,900800,3,39008003,9630,9630,151,151,635,635,0,0,0,0,0,0,0,0,45,12,13,0,93,0,472,635,275,27574800,25.64579568,27.50732841,53.1531241,35.625,0,0,0,0,0,0,0,0,0,0
3,900800,4,39008004,9630,9630,151,151,1612,1474,36,0,32,0,0,70,58,12,29,91,0,83,0,118,1291,1612,667,43277100,90.27320081,62.03780451,152.3110053,51.875,435,0,435,0,435,1,1,0,1,0
3,900800,5,39008005,9630,9630,151,151,794,773,0,0,0,0,0,21,0,21,0,0,0,25,0,0,769,794,337,35949500,59.49824599,23.99575457,83.49400056,26.875,0,603,603,0,603,1,0,1,1,0
3,900900,1,39009001,9630,9630,151,151,688,666,0,0,0,0,11,11,11,0,11,0,0,0,16,0,661,688,308,27172700,48.21409589,23.99575457,72.20985046,25,0,0,0,0,0,0,0,0,0,0
3,900900,2,39009002,9630,9630,151,151,1039,936,0,0,0,0,25,78,40,38,186,94,50,29,55,11,614,1039,495,22011600,67.70490061,33.35995148,101.0648521,46.875,0,0,0,0,0,0,0,0,0,0
3,900900,3,39009003,9630,9630,151,151,1107,1039,50,0,0,0,18,0,0,0,112,81,61,38,261,111,443,1107,544,21095400,48.21409589,36.87152532,85.08562121,41.875,0,0,0,744,744,1,0,0,0,1
3,900900,4,39009004,9630,9630,151,151,1378,1378,0,0,0,0,0,0,0,0,31,14,10,38,159,0,1126,1378,679,48869200,120.0223238,74.32831295,194.3506367,63.75,0,0,0,0,0,0,0,0,0,0
3,900900,5,39009005,9630,9630,151,151,518,489,29,0,0,0,0,0,0,0,93,47,15,0,0,0,363,518,279,21527100,25.64579568,25.16627919,50.81207487,29.375,0,0,0,0,0,0,0,0,0,0
3,901100,1,39011001,9630,9630,151,151,423,423,0,0,0,0,0,0,0,0,0,0,21,0,0,0,402,423,190,13034500,19.49080472,15.80208228,35.292887,15.625,0,0,0,0,0,0,0,0,0,0
3,901100,2,39011002,9630,9630,151,151,525,501,0,0,0,0,5,19,0,19,0,18,0,17,95,14,381,525,298,12158900,26.67162751,26.3368038,53.00843131,31.25,317,0,317,0,317,1,1,0,1,0
3,901100,3,39011003,9630,9630,151,151,1032,1032,0,0,0,0,0,0,0,0,36,0,0,68,0,0,928,1032,441,32959400,45.1366004,33.94521379,79.08181419,29.375,0,0,0,0,0,0,0,0,0,0
3,901100,4,39011004,9630,9630,151,151,1255,1233,0,0,18,0,0,4,0,4,63,133,24,51,143,18,823,1255,770,33005000,50.26575954,24.58101688,74.84677642,48.125,0,0,0,0,0,0,0,0,0,0
3,911100,1,39111001,6630,8160,249,302,1224,1163,0,0,25,0,36,0,0,0,12,0,21,0,8,53,1130,1224,463,43244800,81.04071436,59.69675528,140.7374696,55.625,0,0,0,0,0,0,0,0,0,0
